position,name,ms_level,polarity,retention_time,height,area,mz,neutral_mass,adducts,p_value,quantitation_mass,CI_1.mzXML retention_time,CI_1.mzXML height,CI_1.mzXML mz,CI_10.mzXML retention_time,CI_10.mzXML height,CI_10.mzXML mz,CI_11.mzXML retention_time,CI_11.mzXML height,CI_11.mzXML mz,CI_13.mzXML retention_time,CI_13.mzXML height,CI_13.mzXML mz,CI_15.mzXML retention_time,CI_15.mzXML height,CI_15.mzXML mz,CI_16.mzXML retention_time,CI_16.mzXML height,CI_16.mzXML mz,CI_17.mzXML retention_time,CI_17.mzXML height,CI_17.mzXML mz,CI_18.mzXML retention_time,CI_18.mzXML height,CI_18.mzXML mz,CI_19.mzXML retention_time,CI_19.mzXML height,CI_19.mzXML mz,CI_20.mzXML retention_time,CI_20.mzXML height,CI_20.mzXML mz,CI_21.mzXML retention_time,CI_21.mzXML height,CI_21.mzXML mz,CI_22.mzXML retention_time,CI_22.mzXML height,CI_22.mzXML mz,CI_26.mzXML retention_time,CI_26.mzXML height,CI_26.mzXML mz,CI_27.mzXML retention_time,CI_27.mzXML height,CI_27.mzXML mz,CI_28.mzXML retention_time,CI_28.mzXML height,CI_28.mzXML mz,CI_29.mzXML retention_time,CI_29.mzXML height,CI_29.mzXML mz,CI_31.mzXML retention_time,CI_31.mzXML height,CI_31.mzXML mz,CI_32.mzXML retention_time,CI_32.mzXML height,CI_32.mzXML mz,CI_33.mzXML retention_time,CI_33.mzXML height,CI_33.mzXML mz,CI_34.mzXML retention_time,CI_34.mzXML height,CI_34.mzXML mz,CI_35.mzXML retention_time,CI_35.mzXML height,CI_35.mzXML mz,CI_36.mzXML retention_time,CI_36.mzXML height,CI_36.mzXML mz,CI_37.mzXML retention_time,CI_37.mzXML height,CI_37.mzXML mz,CI_38.mzXML retention_time,CI_38.mzXML height,CI_38.mzXML mz,CI_4.mzXML retention_time,CI_4.mzXML height,CI_4.mzXML mz,CI_5.mzXML retention_time,CI_5.mzXML height,CI_5.mzXML mz,CI_6.mzXML retention_time,CI_6.mzXML height,CI_6.mzXML mz,CI_8.mzXML retention_time,CI_8.mzXML height,CI_8.mzXML mz,CI_9.mzXML retention_time,CI_9.mzXML height,CI_9.mzXML mz,SP_CL_1_1.mzXML retention_time,SP_CL_1_1.mzXML height,SP_CL_1_1.mzXML mz,SP_CL_1_2.mzXML retention_time,SP_CL_1_2.mzXML height,SP_CL_1_2.mzXML mz,SP_CL_2_1.mzXML retention_time,SP_CL_2_1.mzXML height,SP_CL_2_1.mzXML mz,SP_CL_2_2.mzXML retention_time,SP_CL_2_2.mzXML height,SP_CL_2_2.mzXML mz,SP_CL_3_2.mzXML retention_time,SP_CL_3_2.mzXML height,SP_CL_3_2.mzXML mz
1232,#1232 254.2170@13.7419 MS1+,1,+,13.7419,5929635.553764877,1820790.9245203251,254.2169795036316,231.2259283019177,"[M+22.98922] (M+Na), [M+19.04110]2 (M+H+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,#1233 349.1684@13.7419 MS1+,1,+,13.7419,2185063.4063349925,1820790.9245203251,349.1684265136719,348.1611649660773,"[M+33.03349] (M+CH3OH+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,#1234 315.1841@13.7419 MS1+,1,+,13.7419,1337250.0575579326,1820790.9245203251,315.18409529976225,314.1767884963832,"[M+33.03349] (M+CH3OH+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,#1235 83.0855@13.7419 MS1+,1,+,13.7419,1451586.1979207888,1820790.9245203251,83.08553822835286,65.05171832433905,"[M+18.03382]! (M+NH4), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,#1236 161.0962@13.7419 MS1+,1,+,13.7419,5428703.751668893,1820790.9245203251,161.09618018655215,82.0733433220861,"[M+79.02122] (M+DMSO+H), [2M+38.96316] (2M+K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,#1237 251.1252@13.2015 MS1+,1,+,13.201500000000001,1.0012884636815473E7,1048037.3837532545,251.12517547607422,228.1348397767334,"[M+1.00728]! (M+H), [M+22.98922] (M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,#1238 277.1095@13.2015 MS1+,1,+,13.201500000000001,6618758.3012495665,1048037.3837532545,277.10948988970586,276.099817713264,"[M+1.00728]! (M+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,#1239 267.1563@13.2015 MS1+,1,+,13.201500000000001,2526926.018542441,1048037.3837532545,267.15634062795925,228.19248639503434,"[M+1.00728]! (M+H), [M+38.96316] (M+K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,#1240 262.1405@13.2015 MS1+,1,+,13.201500000000001,2126402.0680582635,1048037.3837532545,262.14051011029414,261.1332131999835,"[M+1.00728]! (M+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,#1241 279.1478@13.2015 MS1+,1,+,13.201500000000001,1781221.5987410878,1048037.3837532545,279.147751752068,246.11430358820007,"[M+33.03349] (M+CH3OH+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,#1242 387.2416@13.2015 MS1+,1,+,13.201500000000001,2046927.7991134056,1048037.3837532545,387.24158935546876,386.23438190429687,"[M+1.00728]! (M+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,#1243 252.1285@13.2015 MS1+,1,+,13.201500000000001,1097770.320199446,1048037.3837532545,252.12854811724495,251.11921919729434,"[M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,#1244 173.1538@13.2015 MS1+,1,+,13.201500000000001,438157.4817584032,1048037.3837532545,173.15375823974608,112.08752725463867,"[M+61.06534] (M+IsoProp+H), [M+76.91904] (M+2K+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,#1245 289.0995@13.2015 MS1+,1,+,13.201500000000001,192323.67802162675,1048037.3837532545,289.0995233709162,271.06375614007663,"[M+18.03382]! (M+NH4), [M+42.03382] (M+ACN+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,#1246 354.0790@13.2015 MS1+,1,+,13.201500000000001,180560.923843924,1048037.3837532545,354.0790150960286,353.07172209391274,"[M+33.03349] (M+CH3OH+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,#1247 275.1164@13.2015 MS1+,1,+,13.201500000000001,1.0026361865683576E7,1048037.3837532545,275.11639673569624,274.1091502375752,"[M+1.00728]! (M+H), [M+22.98922] (M+Na), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,#1248 308.1278@13.2015 MS1+,1,+,13.201500000000001,1.0062190037301943E7,1048037.3837532545,308.12784980325137,275.0939966150233,"[M+33.03349] (M+CH3OH+H), [M+18.03382]! (M+NH4), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,#1249 261.1371@13.2015 MS1+,1,+,13.201500000000001,1.9610567640013285E7,1048037.3837532545,261.13711886935766,260.1303509760071,"[M+1.00728]! (M+H), [M+79.02122] (M+DMSO+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,#1250 290.0918@13.2015 MS1+,1,+,13.201500000000001,307424.5461991483,1048037.3837532545,290.09180169356495,276.0795386924856,"[M+42.03382] (M+ACN+H), [2M+28.02312]2 (2M+3H2O+2H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,#1251 279.1099@13.2015 MS1+,1,+,13.201500000000001,3326135.935180891,1048037.3837532545,279.10991085276885,261.07742341541797,"[M+33.03349] (M+CH3OH+H), [M+42.03382] (M+ACN+H), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,#1252 285.1039@13.2015 MS1+,1,+,13.201500000000001,469781.44050596195,1048037.3837532545,285.1038739239728,243.07096113142,"[M+42.03382] (M+ACN+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,#1253 311.0800@12.6935 MS1+,1,+,12.693533333333333,3112057.1016877973,2408194.3945367127,311.07998118681064,310.0726996194368,"[M+33.03349] (M+CH3OH+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,#1254 318.1755@12.6935 MS1+,1,+,12.693533333333333,1456067.9240341468,2408194.3945367127,318.17548684512866,295.1862977315889,"[M+1.00728]! (M+H), [M+22.98922] (M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,#1255 365.1634@12.6935 MS1+,1,+,12.693533333333333,564495.1334320664,2408194.3945367127,365.16338572782627,364.1561580719506,"[M+33.03349] (M+CH3OH+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,#1256 317.1721@12.6935 MS1+,1,+,12.693533333333333,8472718.35887852,2408194.3945367127,317.1721487606273,294.1826241075858,"[M+44.97116] (M+2Na-H), [M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,#1257 195.1016@12.6935 MS1+,1,+,12.693533333333333,4.0233899166878E7,2408194.3945367127,195.1016284718233,194.09282062639144,"[M+22.98922] (M+Na), [M+1.00728]! (M+H), [2M+22.98922] (2M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,#1258 72.0808@0.9278 MS1+,1,+,0.927835,1.2874805E7,1003769.7008615824,72.08083298627068,54.046730967866786,"[M+64.01577] (M+ACN+Na), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,#1259 118.1666@0.9278 MS1+,1,+,0.927835,414048.15625,1003769.7008615824,118.16658841646634,85.1321178501794,"[M+76.91904] (M+2K+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,#1260 189.0734@0.9278 MS1+,1,+,0.927835,990894.3025149414,1003769.7008615824,189.07336246266084,166.08413811926988,"[M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,#1261 265.0851@0.9278 MS1+,1,+,0.927835,168821.14551192985,1003769.7008615824,265.0850648880005,186.06392696422535,"[M+79.02122] (M+DMSO+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,#1262 178.1074@0.9278 MS1+,1,+,0.927835,73995.09439586337,1003769.7008615824,178.10739135742188,95.04705353417968,"[M+83.06037] (M+2ACN+H), [M+22.98922] (M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,#1263 202.1437@7.1552 MS1+,1,+,7.155233333333333,4.5529181391975306E7,1.6236432769960294E7,202.14373689539292,184.1098985704249,"[M+18.03382]! (M+NH4), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,#1264 211.1133@7.1552 MS1+,1,+,7.155233333333333,3.4484356985545985E7,1.6236432769960294E7,211.11332298727598,188.12415120646943,"[M+1.00728]! (M+H), [M+22.98922] (M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,#1265 124.1122@7.1552 MS1+,1,+,7.155233333333333,1.3274140422910145E7,1.6236432769960294E7,124.11220192909241,106.07835046051788,"[M+1.00728]! (M+H), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,#1266 135.0805@7.1552 MS1+,1,+,7.155233333333333,3318588.7936547985,1.6236432769960294E7,135.08052328358525,102.04702749449132,"[M+18.03382]! (M+NH4), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,#1267 439.2098@7.1552 MS1+,1,+,7.155233333333333,322388.73246235616,1.6236432769960294E7,439.20977783203125,406.17700467358395,"[M+33.03349] (M+CH3OH+H), [M+83.06037] (M+2ACN+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,#1268 210.1100@7.1552 MS1+,1,+,7.155233333333333,3.4428238068936944E8,1.6236432769960294E7,210.11001048368567,187.12081473758235,"[M+1.00728]! (M+H), [M+22.98922] (M+Na), [M+44.97116] (M+2Na-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,#1269 170.1176@7.1552 MS1+,1,+,7.155233333333333,8.673698235797909E7,1.6236432769960294E7,170.11762372185203,169.10890583399822,"[M+1.00728]! (M+H), [2M+38.96316] (2M+K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,#1270 171.1209@7.1552 MS1+,1,+,7.155233333333333,7960524.358555732,1.6236432769960294E7,171.12090530395508,170.11224290684711,"[M+1.00728]! (M+H), [M+42.03382] (M+ACN+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,#1271 177.0071@15.8494 MS1+,1,+,15.849400000000001,1.2919924808885543E7,1920406.190681278,177.00708770751953,134.97243393279763,"[M+18.03382]! (M+NH4), [M+42.03382] (M+ACN+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,#1272 196.0138@15.8494 MS1+,1,+,15.849400000000001,6707866.765038878,1920406.190681278,196.0137969970703,112.95451066008391,"[M+84.05511] (M+IsoProp+Na+H), [M+83.06037] (M+2ACN+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,#1273 172.9788@15.8494 MS1+,1,+,15.849400000000001,6474012.163640858,1920406.190681278,172.9787857055664,93.95827518317523,"[M+42.03382] (M+ACN+H), [M+79.02122] (M+DMSO+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,#1274 155.0011@15.8494 MS1+,1,+,15.849400000000001,3087744.445382201,1920406.190681278,155.00111635269658,153.9938391221491,"[M+1.00728]! (M+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,#1275 302.2452@15.8494 MS1+,1,+,15.849400000000001,5699401.186663454,1920406.190681278,302.2452380840595,279.2560187705454,"[M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,#1276 299.1616@13.5137 MS1+,1,+,13.513683333333335,2.349152078485449E7,1143747.505910989,299.16160314223345,276.17112832036554,"[M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,#1277 161.0962@13.5137 MS1+,1,+,13.513683333333335,3106963.7331260312,1143747.505910989,161.09617749382468,82.07334354648006,"[2M+38.96316] (2M+K), [M+79.02122] (M+DMSO+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,#1278 195.0992@9.1870 MS1+,1,+,9.187000000000001,1.8585469744332977E7,1985990.2374763156,195.0992463055779,172.1100142919935,"[M+1.00728]! (M+H), [M+22.98922] (M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,#1279 155.1067@9.1870 MS1+,1,+,9.187000000000001,1304764.576307488,1985990.2374763156,155.10667165120444,154.09941382804362,"[M+1.00728]! (M+H), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,#1280 700.8607@9.1870 MS1+,1,+,9.187000000000001,163351.8933430055,1985990.2374763156,700.8606643676758,1355.7428587915037,"[M+23.99649]2 (M+H+Na), [M+45.97844]2 (M+2Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,#1281 497.2538@8.7444 MS1+,1,+,8.744383333333333,1.276092933187232E7,2420057.187619143,497.25377699908086,496.24668349172794,"[M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,#1282 101.0598@8.7444 MS1+,1,+,8.744383333333333,3066951.9093934433,2420057.187619143,101.0597880970348,200.10324010520634,"[2M+28.02312]2 (2M+3H2O+2H), [M+2.01455]2 (M+2H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,#1283 168.0996@4.4164 MS1+,1,+,4.416433333333333,5078401.0467294855,880464.8883752798,168.09958267211914,167.09032529737047,"[M+64.01577] (M+ACN+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,#1284 257.1371@4.4164 MS1+,1,+,4.416433333333333,333440.9044570968,880464.8883752798,257.1371019151476,174.0765555257334,"[M+83.06037] (M+2ACN+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,#1285 161.0809@4.4164 MS1+,1,+,4.416433333333333,728744.4538138956,880464.8883752798,161.08088520595007,100.01580159369769,"[M+18.03382]! (M+NH4), [M+61.06534] (M+IsoProp+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,#1286 800.6346@11.6486 MS1+,1,+,11.64855,734945.625,812143.5968349957,800.6346196713655,755.6626280388077,"[M+44.97116] (M+2Na-H), [M+25.00377]3 (M+2H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,#1287 295.2048@11.6486 MS1+,1,+,11.64855,333636.2249976937,812143.5968349957,295.2048447552849,294.1979694431296,"[M+79.02122] (M+DMSO+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,#1288 287.1165@11.6486 MS1+,1,+,11.64855,210404.265625,812143.5968349957,287.116455078125,792.3796462060546,"[M+68.96765]3 (M+3Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,#1289 341.2660@15.8203 MS1+,1,+,15.820283333333332,4276772.786601151,1529660.7915958655,341.26604147518384,976.5015676264477,"[M+47.29857]3 (M+H+2Na), [M+84.06765]2 (M+2ACN+2H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,#1290 568.4572@15.8203 MS1+,1,+,15.820283333333332,1474423.9693012887,1529660.7915958655,568.4572082519531,550.4227965274013,"[M+84.06765]2 (M+2ACN+2H), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,#1291 340.2537@15.8203 MS1+,1,+,15.820283333333332,581451.8506748149,1529660.7915958655,340.25371506634883,307.2200113489529,"[M+61.06534] (M+IsoProp+H), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
